rideable_type,day_of_week,month,season,trip_duration_mins,hour,trips,day_of_month
0,3,8,2,14,19,18,16
1,5,3,1,2,15,1,10
0,2,12,0,40,12,1,12
1,4,6,2,7,13,3,29
0,4,1,0,13,7,13,19
1,6,1,0,23,16,4,14
0,2,7,2,56,11,1,11
0,5,7,2,21,17,15,21
0,1,11,3,4,19,21,6
1,2,3,1,27,6,1,7
0,1,3,1,10,15,3,6
0,1,6,2,8,7,37,26
1,5,10,3,16,15,4,13
1,5,6,2,116,12,2,2
1,2,3,1,26,12,1,14
0,6,9,3,4,22,15,23
0,4,1,0,19,23,1,5
1,1,7,2,44,20,1,3
1,5,12,0,18,11,1,1
1,2,2,0,35,20,1,14
1,5,9,3,49,19,2,22
1,2,10,3,22,15,4,3
1,5,9,3,20,15,9,8
1,0,6,2,12,22,9,18
1,3,4,1,45,11,1,5
0,2,6,2,4,18,36,13
1,4,8,2,29,8,6,10
0,1,7,2,33,20,3,3
0,2,10,3,19,5,1,10
1,2,7,2,49,11,2,4
1,0,7,2,56,17,2,16
0,6,10,3,36,2,1,14
1,4,3,1,8,0,1,30
0,5,6,2,11,12,23,16
1,3,2,0,15,16,2,15
1,1,3,1,9,19,1,20
0,5,5,1,5,12,12,12
1,0,3,1,2,10,1,12
1,2,1,0,28,20,1,24
0,5,6,2,19,15,7,30
0,2,3,1,35,18,3,28
0,3,3,1,24,18,1,15
0,3,8,2,2,16,18,9
0,1,7,2,69,20,1,3
0,6,5,1,38,10,1,20
1,3,6,2,41,8,2,21
1,4,6,2,9,21,6,15
0,0,5,1,34,2,1,28
0,5,9,3,13,20,12,15
0,6,7,2,3,4,1,8
1,6,5,1,32,13,2,6
1,4,12,0,2,13,5,21
0,6,4,1,4,18,26,15
0,3,11,3,4,15,36,29
0,1,1,0,11,10,1,16
1,5,3,1,11,18,4,3
0,1,2,0,13,9,4,27
1,3,8,2,40,16,2,9
0,0,8,2,9,14,18,13
1,5,8,2,34,22,8,4
0,6,4,1,9,21,4,29
0,6,4,1,24,23,1,8
0,0,8,2,5,20,21,27
1,6,10,3,28,9,2,21
1,1,5,1,176,10,1,29
0,4,4,1,38,16,1,27
1,0,7,2,82,14,1,23
1,3,7,2,55,21,3,19
0,6,7,2,114,13,2,15
1,0,4,1,6,19,9,16
1,2,3,1,19,18,2,28
1,1,7,2,30,19,8,10
1,3,8,2,39,0,1,9
1,1,7,2,4,11,1,10
1,4,1,0,30,16,1,26
1,5,12,0,33,15,1,29
1,0,9,3,3,16,15,3
1,6,6,2,50,17,2,24
1,2,9,3,33,12,1,26
1,3,5,1,10,14,14,31
0,4,8,2,35,10,2,31
1,4,4,1,109,23,1,13
1,0,10,3,32,11,6,1
0,0,8,2,20,18,9,27
1,2,5,1,26,9,2,16
0,3,7,2,7,5,8,19
0,2,7,2,94,16,1,4
0,2,5,1,17,22,2,30
1,6,5,1,19,21,3,27
1,5,6,2,35,13,2,9
0,3,7,2,39,19,1,19
1,1,8,2,5,10,22,28
0,1,9,3,28,12,3,4
0,1,7,2,19,3,2,24
0,5,7,2,9,18,34,21
1,3,10,3,28,7,1,18
1,2,9,3,12,22,5,12
1,1,1,0,8,18,8,16
1,4,4,1,5,18,42,6
0,5,6,2,3,21,20,16
0,6,2,0,10,19,2,18
0,0,5,1,54,13,3,28
0,5,3,1,14,13,2,3
1,5,12,0,22,9,2,8
1,0,11,3,50,14,4,5
0,0,12,0,6,1,5,17
1,5,10,3,136,17,2,6
1,6,10,3,48,10,3,7
0,0,8,2,6,1,4,13
0,1,8,2,14,23,4,28
1,5,6,2,23,19,8,30
1,4,7,2,37,19,2,13
1,5,3,1,61,14,1,31
1,6,11,3,7,18,8,4
1,6,7,2,18,8,1,8
0,6,12,0,7,0,4,2
1,6,12,0,10,21,2,9
0,4,5,1,44,11,1,4
1,3,7,2,142,20,1,19
1,3,11,3,6,23,2,29
0,5,6,2,25,20,5,30
0,3,9,3,17,19,4,27
0,1,3,1,10,12,5,20
1,4,12,0,15,11,4,7
0,3,5,1,26,12,2,3
1,0,2,0,27,13,1,5
1,2,11,3,4,21,6,28
1,0,10,3,33,13,3,15
0,2,7,2,33,21,1,11
0,3,11,3,21,7,3,1
0,6,9,3,25,23,1,23
0,0,11,3,31,16,1,19
1,0,9,3,29,16,3,24
1,6,12,0,24,21,2,30
0,2,7,2,161,15,1,4
0,0,3,1,27,19,1,26
0,5,6,2,12,6,15,30
1,6,8,2,8,10,24,5
0,3,8,2,3,5,6,2
1,0,5,1,39,13,4,7
1,0,6,2,34,14,6,18
0,5,11,3,24,16,1,24
1,3,8,2,81,15,2,2
1,5,4,1,5,13,1,7
1,0,12,0,128,12,1,24
1,2,9,3,28,15,2,12
1,1,2,0,11,8,10,6
1,4,4,1,24,5,1,6
0,4,3,1,11,8,23,30
1,6,6,2,123,12,1,24
1,2,10,3,19,14,3,24
1,6,9,3,29,22,4,23
0,1,7,2,12,20,8,31
0,2,7,2,20,13,4,25
1,4,11,3,32,13,3,23
0,3,4,1,14,17,34,12
0,1,4,1,34,8,1,3
1,6,8,2,43,23,1,19
1,0,11,3,29,13,6,19
1,2,8,2,14,14,13,22
1,5,8,2,48,14,1,25
1,0,10,3,17,11,2,15
0,3,10,3,24,15,2,18
1,1,7,2,3,6,20,10
1,2,8,2,19,9,10,1
1,6,7,2,74,18,1,8
1,2,9,3,8,20,9,26
0,0,12,0,4,19,16,3
1,0,7,2,3,2,2,2
0,2,7,2,18,8,2,4
1,5,10,3,32,15,1,20
0,2,11,3,14,22,1,21
1,0,7,2,22,18,11,9
1,2,3,1,16,10,2,28
0,0,12,0,3,7,2,24
1,0,7,2,105,14,1,23
1,1,8,2,30,9,2,28
1,5,11,3,34,18,1,10
1,0,10,3,24,1,1,1
0,2,1,0,19,8,4,3
1,6,8,2,31,13,5,26
1,6,8,2,9,16,33,26
0,5,5,1,6,0,3,12
1,5,5,1,11,21,5,26
1,4,8,2,4,13,2,17
0,5,6,2,15,0,2,16
0,6,9,3,35,16,4,2
0,0,5,1,59,22,1,28
0,3,6,2,35,22,1,21
1,1,9,3,19,18,7,11
1,6,5,1,11,18,12,27
0,5,7,2,26,7,5,14
0,0,7,2,5,1,9,16
1,6,9,3,13,22,6,30
0,1,6,2,39,21,1,5
1,2,9,3,48,13,1,26
0,6,10,3,46,14,1,7
0,5,8,2,26,9,2,25
1,0,9,3,52,13,1,10
1,6,8,2,12,3,2,5
0,0,10,3,15,16,5,22
0,4,12,0,20,12,2,14
1,4,2,0,13,19,2,9
0,6,5,1,47,19,1,20
0,1,5,1,17,13,3,8
1,0,4,1,25,14,2,9
1,4,1,0,17,17,5,26
0,4,9,3,15,10,2,14
1,5,8,2,21,21,9,11
1,1,1,0,20,20,2,2
0,4,5,1,19,18,10,25
0,3,10,3,10,13,5,11
0,4,6,2,25,21,2,8
0,4,5,1,11,22,6,4
1,3,5,1,8,9,4,3
1,4,1,0,5,13,10,5
0,1,3,1,13,9,7,20
1,1,6,2,7,19,12,19
0,6,11,3,9,2,5,11
1,0,7,2,10,11,17,30
1,0,8,2,76,10,4,20
0,5,6,2,11,12,17,30
1,0,6,2,28,9,3,4
0,6,9,3,37,8,1,16
1,0,4,1,53,15,3,2
0,4,2,0,11,17,13,23
0,3,12,0,2,11,1,27
1,1,1,0,11,7,6,23
1,0,7,2,8,7,2,16
0,5,8,2,6,19,15,4
1,6,7,2,6,1,3,8
0,0,9,3,78,14,1,10
0,0,10,3,28,16,6,22
0,4,8,2,22,12,2,10
1,4,1,0,18,12,1,5
1,4,11,3,32,5,1,9
0,6,9,3,26,23,2,2
0,1,9,3,52,13,1,4
0,1,4,1,29,10,1,24
0,6,7,2,55,13,1,22
1,0,3,1,23,21,1,12
0,4,4,1,12,17,20,6
0,1,12,0,14,21,4,11
1,4,1,0,7,11,5,5
1,3,9,3,42,11,1,20
1,1,10,3,25,11,1,16
1,2,5,1,54,15,1,9
0,4,12,0,4,5,2,28
1,4,6,2,15,12,4,15
0,1,12,0,15,10,3,18
0,0,10,3,66,17,1,15
1,0,9,3,20,15,2,24
1,0,4,1,32,14,6,9
0,3,6,2,41,12,1,28
1,0,10,3,3,10,12,8
1,5,8,2,6,16,11,11
1,2,10,3,5,19,3,31
1,0,1,0,56,23,1,15
0,1,7,2,22,21,2,24
1,2,7,2,109,18,1,4
1,2,3,1,33,9,3,28
1,5,8,2,3,8,3,11
1,1,7,2,144,17,1,17
0,5,6,2,38,22,1,23
0,4,6,2,14,21,15,29
0,1,12,0,15,9,4,18
1,2,7,2,18,10,5,11
1,0,9,3,128,8,1,24
0,6,9,3,43,12,2,9
1,5,8,2,33,15,3,11
0,6,6,2,58,13,1,3
0,6,9,3,37,15,1,9
1,4,3,1,3,19,1,2
0,5,4,1,9,23,14,14
1,4,6,2,22,19,13,1
1,0,5,1,69,18,1,28
0,2,8,2,20,17,8,15
0,0,11,3,30,11,1,12
0,3,11,3,26,14,1,29
1,5,3,1,27,18,1,3
1,4,9,3,9,18,25,14
0,6,4,1,31,14,1,22
1,1,2,0,36,16,2,27
0,1,9,3,89,8,1,4
1,6,5,1,66,18,1,6
1,6,6,2,87,15,1,10
0,2,4,1,24,21,2,4
0,4,9,3,29,9,1,28
0,3,6,2,61,10,1,21
1,5,9,3,108,15,2,22
0,0,9,3,22,17,6,3
1,1,4,1,77,11,1,10
1,0,2,0,8,0,1,5
1,2,6,2,43,10,1,6
1,1,7,2,6,7,32,24
0,0,2,0,3,19,10,26
0,5,2,0,4,21,6,24
1,1,5,1,5,10,30,29
1,5,8,2,12,16,18,18
1,2,2,0,11,17,2,7
0,3,11,3,20,20,1,1
1,0,11,3,27,10,3,19
1,6,7,2,45,15,2,8
1,1,12,0,9,9,5,18
0,0,11,3,40,13,1,5
1,6,6,2,5,14,12,10
0,4,7,2,13,11,7,20
1,2,7,2,50,16,3,4
0,3,6,2,29,19,1,28
0,6,12,0,19,21,1,2
0,2,1,0,28,18,1,3
1,1,4,1,53,14,1,24
1,3,1,0,19,13,2,18
0,2,7,2,4,10,20,4
0,6,6,2,29,20,4,24
1,5,12,0,12,6,3,1
0,6,6,2,123,21,1,24
1,5,3,1,14,18,5,17
0,1,11,3,24,13,2,6
1,3,5,1,53,5,1,31
1,1,8,2,15,7,2,14
1,2,4,1,22,18,1,4
1,6,10,3,6,15,28,28
1,5,9,3,120,8,1,1
1,0,9,3,51,13,1,17
0,1,8,2,8,22,8,28
1,5,6,2,132,17,1,16
1,2,1,0,8,17,7,10
1,5,6,2,50,21,1,23
0,1,2,0,7,14,3,13
0,2,6,2,8,9,19,20
1,2,9,3,10,21,11,26
1,3,10,3,7,2,2,4
1,3,8,2,29,20,3,9
1,0,7,2,28,16,7,30
1,2,1,0,15,4,1,17
0,5,10,3,11,10,5,13
1,0,7,2,11,12,25,9
0,6,9,3,18,20,9,23
1,2,12,0,3,9,12,5
0,5,7,2,10,16,18,7
1,5,7,2,19,18,15,14
0,3,9,3,24,11,1,13
1,5,8,2,44,14,1,4
0,2,9,3,19,14,3,5
1,6,7,2,10,2,1,1
1,0,5,1,19,17,3,14
1,1,4,1,46,22,1,10
1,2,8,2,2,17,19,15
0,0,9,3,23,23,1,17
1,0,8,2,69,15,1,13
1,2,10,3,18,8,12,3
0,2,7,2,11,22,5,18
0,4,3,1,9,10,8,30
1,0,7,2,50,16,1,30
1,4,7,2,17,10,3,27
0,1,5,1,27,9,1,15
0,4,9,3,18,15,3,7
0,4,4,1,10,18,28,6
0,5,3,1,27,15,1,3
0,1,2,0,22,7,1,27
1,6,11,3,8,11,6,18
0,3,3,1,10,12,2,22
0,6,11,3,30,15,1,18
0,4,3,1,17,19,3,2
0,2,5,1,27,23,1,23
1,1,8,2,7,13,30,21
1,0,5,1,136,14,1,14
1,0,8,2,4,4,3,20
0,6,8,2,19,16,12,12
0,3,6,2,30,19,2,14
0,0,10,3,67,14,1,29
1,0,10,3,10,7,2,22
0,1,12,0,16,15,2,25
1,3,12,0,13,23,1,13
1,1,3,1,11,2,1,6
0,1,7,2,50,11,2,10
0,2,11,3,21,18,2,14
0,6,7,2,9,13,30,1
1,5,6,2,57,19,1,23
0,6,6,2,22,13,13,3
1,5,8,2,100,12,2,4
1,6,3,1,119,14,1,4
0,4,4,1,3,13,9,6
1,0,8,2,39,11,2,13
1,0,6,2,27,19,4,25
0,6,3,1,36,15,2,11
1,2,6,2,17,17,8,27
1,0,7,2,68,9,1,9
1,4,3,1,33,10,1,2
1,5,6,2,131,15,1,9
1,3,11,3,4,22,3,1
0,1,7,2,17,0,1,3
0,1,7,2,57,19,1,10
1,0,7,2,22,14,7,30
0,5,5,1,21,17,13,5
1,0,6,2,174,12,1,18
1,3,3,1,11,11,2,1
1,2,9,3,29,12,2,5
1,4,8,2,89,11,1,10
0,2,5,1,9,19,7,2
1,4,8,2,5,11,10,17
1,0,2,0,7,0,5,19
1,6,8,2,22,18,17,12
0,1,8,2,33,10,1,28
1,4,6,2,172,18,1,22
0,2,7,2,15,20,7,18
1,6,9,3,93,12,1,23
1,4,10,3,34,13,1,26
1,0,5,1,15,6,1,28
0,5,4,1,25,23,1,7
1,2,10,3,13,8,38,3
1,1,5,1,20,8,2,29
0,4,8,2,47,9,1,24
0,4,6,2,31,16,7,1
0,3,9,3,5,10,8,20
1,3,3,1,11,0,1,15
0,1,10,3,15,12,4,2
1,1,12,0,20,11,4,4
0,6,2,0,15,9,2,4
1,2,9,3,37,20,1,19
0,0,2,0,23,14,4,19
1,0,4,1,56,10,1,2
1,2,1,0,3,5,2,3
1,1,7,2,7,10,6,10
0,5,12,0,7,6,1,15
1,3,4,1,26,10,2,12
1,4,6,2,38,15,1,29
1,0,7,2,30,6,2,9
1,6,12,0,10,0,4,16
0,1,7,2,21,10,2,17
0,6,9,3,10,0,5,9
0,6,7,2,21,13,12,15
0,2,4,1,27,13,2,4
0,2,3,1,175,11,1,28
1,2,8,2,38,11,3,8
0,4,8,2,33,11,2,3
0,5,4,1,11,9,2,7
1,3,7,2,75,20,1,12
0,2,5,1,12,16,36,30
1,0,3,1,6,13,7,5
1,5,6,2,20,7,2,16
0,0,9,3,24,16,4,17
0,5,6,2,30,18,1,16
1,5,1,0,5,4,1,20
1,6,7,2,64,15,1,22
0,2,1,0,4,21,4,17
1,0,6,2,29,1,1,4
0,1,8,2,16,16,3,14
0,6,4,1,28,21,2,15
1,2,3,1,12,9,3,21
1,2,6,2,11,15,7,13
0,2,4,1,68,12,1,25
1,0,5,1,17,9,3,7
0,3,8,2,32,21,1,9
0,2,4,1,7,18,35,4
1,4,4,1,34,18,2,6
0,5,6,2,12,1,2,23
1,6,3,1,24,21,1,4
0,4,6,2,9,17,63,15
1,5,5,1,14,22,3,26
1,5,6,2,5,10,16,23
0,4,9,3,13,11,3,14
1,6,9,3,7,10,33,23
0,3,8,2,90,12,1,30
0,1,12,0,10,11,1,25
0,6,6,2,25,1,3,10
0,6,5,1,15,16,15,27
0,6,8,2,6,22,14,12
0,0,10,3,11,14,13,8
0,0,6,2,4,4,5,4
1,5,7,2,14,11,12,21
0,3,3,1,19,20,1,15
1,5,7,2,26,23,1,21
1,3,7,2,7,21,14,19
0,3,8,2,2,20,5,2
0,5,6,2,14,23,6,23
0,5,9,3,5,22,15,8
0,1,1,0,2,18,16,23
1,4,3,1,13,8,19,16
1,6,5,1,42,15,5,6
1,3,7,2,19,15,10,19
1,6,9,3,42,12,2,23
1,2,3,1,17,10,1,21
1,1,12,0,8,12,12,18
0,1,7,2,64,11,2,3
1,6,10,3,28,18,1,28
1,3,5,1,51,12,1,24
1,4,5,1,10,21,14,11
1,3,11,3,30,15,2,15
1,3,11,3,3,8,4,15
1,1,10,3,20,13,1,16
0,1,7,2,12,14,14,10
1,4,10,3,32,16,1,12
1,6,8,2,84,11,2,19
0,6,11,3,51,16,2,18
0,6,3,1,14,11,6,11
1,6,2,0,21,20,1,18
0,2,7,2,15,18,31,18
1,0,5,1,106,11,3,28
0,1,9,3,31,12,2,18
1,6,8,2,92,11,2,12
0,3,5,1,21,22,1,24
1,1,8,2,10,9,3,7
1,4,5,1,58,19,1,25
1,3,4,1,21,15,4,19
1,2,4,1,7,19,33,18
1,5,11,3,10,12,5,24
1,1,9,3,37,0,2,4
1,2,8,2,25,7,3,22
0,2,11,3,23,17,1,21
1,2,9,3,10,16,36,26
1,2,9,3,6,18,18,26
1,1,6,2,35,12,4,12
0,0,7,2,37,8,1,23
0,3,12,0,15,7,2,6
0,5,8,2,37,13,2,4
1,2,11,3,8,23,1,28
1,2,6,2,12,15,11,6
1,6,9,3,105,12,1,9
0,4,7,2,16,23,6,27
0,6,4,1,18,10,1,1
1,2,8,2,45,12,2,15
1,5,3,1,16,13,1,24
1,4,9,3,20,13,2,28
1,0,4,1,22,16,1,30
0,6,4,1,52,10,1,29
0,6,7,2,62,15,2,29
1,6,6,2,10,15,27,3
0,6,6,2,73,16,2,10
0,1,9,3,6,4,1,11
1,6,12,0,4,16,2,2
1,5,3,1,11,20,3,10
0,6,6,2,140,10,1,3
0,1,9,3,9,5,1,18
0,6,12,0,4,5,3,30
0,3,11,3,20,18,1,8
0,2,7,2,81,17,1,18
0,2,5,1,14,12,6,16
1,3,3,1,14,15,5,22
0,0,5,1,83,18,1,21
0,4,2,0,11,7,11,23
0,5,6,2,42,14,1,30
1,5,4,1,21,11,3,7
1,6,8,2,53,13,4,19
1,3,10,3,14,6,1,11
1,6,4,1,31,11,6,8
1,4,8,2,26,6,1,10
1,2,10,3,10,22,5,17
1,3,3,1,17,17,9,1
0,0,8,2,29,0,1,20
1,2,7,2,65,14,1,18
0,2,9,3,2,5,2,19
0,6,7,2,31,17,2,1
1,5,11,3,16,8,1,24
0,0,4,1,89,14,1,9
0,4,11,3,9,12,17,30
1,3,12,0,6,18,27,6
1,1,7,2,4,10,16,24
0,1,1,0,2,5,1,23
1,6,4,1,6,15,14,22
1,3,8,2,24,10,4,2
1,3,5,1,3,5,4,24
0,3,6,2,36,17,2,28
0,0,8,2,8,10,12,27
1,3,6,2,21,18,11,28
1,4,5,1,26,8,9,25
1,4,6,2,108,16,1,8
1,5,5,1,14,0,1,5
1,1,7,2,25,16,5,31
0,6,4,1,5,22,11,29
0,1,9,3,113,9,1,18
0,2,4,1,12,12,5,18
1,1,4,1,10,7,13,10
1,1,2,0,59,16,2,20
1,2,3,1,5,16,30,28
1,3,10,3,3,21,5,4
0,1,10,3,17,15,4,30
1,3,12,0,40,6,1,20
0,3,8,2,29,21,3,30
0,2,7,2,66,19,1,11
1,6,8,2,22,19,13,12
0,5,2,0,8,7,8,10
0,4,10,3,7,22,21,5
1,0,11,3,33,8,2,5
1,1,4,1,64,14,1,10
1,3,7,2,7,10,3,5
1,5,4,1,127,13,2,14
0,4,7,2,53,19,1,20
0,6,6,2,7,22,20,24
1,6,8,2,7,16,37,19
1,2,10,3,19,14,5,10
1,4,5,1,21,21,3,25
0,4,5,1,6,7,32,4
0,1,12,0,8,10,1,4
1,5,10,3,19,18,5,20
1,1,11,3,79,15,1,20
1,0,7,2,2,17,5,30
1,0,6,2,40,8,2,4
1,1,7,2,52,11,1,24
1,0,5,1,9,23,4,28
1,3,11,3,31,18,1,1
1,5,9,3,37,23,3,22
1,6,10,3,36,18,2,21
0,5,4,1,21,19,1,7
1,0,10,3,77,13,2,1
0,1,7,2,18,18,12,31
0,4,7,2,13,22,9,20
0,3,3,1,5,15,17,15
0,0,6,2,8,13,34,4
0,1,10,3,5,16,69,16
0,6,9,3,69,10,1,30
0,6,4,1,14,10,2,1
0,6,8,2,24,14,7,19
1,6,6,2,27,11,6,24
1,3,5,1,103,9,1,31
1,4,9,3,8,21,15,14
1,0,6,2,36,10,6,18
0,3,3,1,22,7,3,15
0,5,6,2,31,10,1,23
0,1,8,2,10,17,25,21
0,3,10,3,56,15,1,18
1,3,3,1,15,18,1,1
1,5,1,0,8,4,1,20
0,0,6,2,52,10,2,25
1,4,12,0,17,16,1,14
1,1,9,3,85,11,1,18
1,5,9,3,8,12,32,1
1,5,7,2,14,9,7,28
0,1,10,3,20,17,3,9
0,1,7,2,14,12,6,10
1,0,2,0,14,10,1,12
0,5,8,2,51,17,2,18
0,5,9,3,5,14,17,22
0,4,3,1,13,13,1,2
1,2,2,0,41,15,1,7
1,5,8,2,33,22,2,25
0,6,4,1,29,18,2,8
1,6,1,0,11,12,2,7
0,0,12,0,14,14,5,17
0,3,7,2,40,20,1,12
1,1,8,2,2,16,21,7
0,2,1,0,14,8,11,24
0,1,11,3,41,18,1,13
0,5,11,3,6,9,10,10
1,1,7,2,43,12,3,17
1,0,4,1,4,0,3,30
0,1,6,2,23,10,2,26
1,3,5,1,168,11,1,10
1,1,8,2,70,10,1,21
0,1,3,1,42,1,1,27
1,6,9,3,77,16,1,16
0,3,6,2,25,14,6,7
1,6,5,1,36,15,3,27
1,3,4,1,15,8,10,19
1,5,9,3,37,21,3,8
1,1,1,0,2,18,4,16
1,5,10,3,6,12,1,13
0,5,9,3,61,16,1,15
0,4,5,1,14,21,9,25
1,1,8,2,132,16,1,21
1,0,5,1,144,18,1,28
0,3,6,2,37,18,2,14
0,4,4,1,15,16,19,13
1,2,6,2,31,14,2,20
0,1,11,3,2,16,14,20
0,5,4,1,2,0,1,7
1,5,4,1,29,11,5,14
0,0,6,2,49,13,1,18
0,0,10,3,2,2,1,29
1,2,7,2,11,7,8,11
0,3,11,3,12,20,2,22
1,2,5,1,20,13,4,2
1,4,7,2,38,23,1,20
0,6,4,1,12,4,1,8
1,3,8,2,53,18,3,30
0,4,7,2,20,5,1,27
0,6,7,2,63,22,1,22
1,3,9,3,34,14,2,20
1,3,7,2,129,18,1,19
1,5,2,0,18,19,1,24
0,5,4,1,11,17,32,14
1,6,11,3,10,0,3,18
1,2,12,0,16,18,7,5
0,3,8,2,34,18,2,2
1,4,1,0,15,14,1,26
1,2,11,3,16,20,1,28
0,1,7,2,48,20,2,3
1,0,4,1,22,3,1,16
1,5,11,3,6,10,4,17
0,1,5,1,29,18,1,1
0,0,7,2,17,14,14,9
0,2,8,2,4,19,16,22
1,1,5,1,37,10,1,29
0,2,7,2,11,15,22,18
0,3,2,0,12,5,1,8
0,4,4,1,6,0,5,13
1,2,7,2,13,21,9,11
0,1,3,1,25,17,2,27
1,6,2,0,4,13,13,18
0,6,3,1,58,11,1,11
0,5,6,2,30,8,1,23
1,2,7,2,31,13,1,25
0,6,5,1,11,14,24,6
0,1,5,1,15,12,3,22
1,0,7,2,71,8,1,30
0,4,4,1,16,16,10,20
0,2,6,2,16,5,1,27
1,6,1,0,7,22,2,28
1,6,12,0,35,23,2,9
1,5,3,1,21,18,2,31
1,4,7,2,53,18,1,20
0,0,11,3,21,22,2,5
0,6,7,2,18,4,1,22
0,4,7,2,161,15,1,27
0,2,5,1,25,14,1,16
0,2,5,1,4,8,47,30
0,3,3,1,2,7,5,29
0,5,8,2,10,19,16,4
1,5,9,3,32,11,4,22
0,3,7,2,24,22,1,19
1,1,7,2,10,15,16,3
1,5,8,2,29,23,6,4
1,2,7,2,31,12,4,11
1,5,11,3,2,21,8,10
1,6,7,2,14,7,1,1
1,6,9,3,26,22,1,30
0,4,9,3,3,19,33,28
0,0,10,3,17,1,1,1
1,0,10,3,36,17,1,15
0,2,4,1,48,11,1,11
1,2,6,2,3,22,4,20
1,6,4,1,80,20,2,15
1,1,12,0,13,8,17,4
0,0,3,1,2,21,2,26
1,4,10,3,79,16,1,26
0,3,8,2,23,16,7,30
1,2,3,1,33,8,1,28
0,0,3,1,8,9,3,12
1,2,10,3,16,10,5,3
0,3,5,1,5,11,29,31
1,5,11,3,17,14,1,24
1,4,7,2,7,18,27,20
1,3,11,3,14,21,2,8
1,4,6,2,8,21,10,15
0,6,2,0,10,14,5,25
1,1,8,2,35,16,5,28
0,3,2,0,8,19,1,22
1,5,8,2,47,18,3,4
0,4,4,1,36,20,1,13
1,4,4,1,35,23,1,13
0,3,8,2,66,10,2,16
1,5,7,2,4,2,1,21
1,1,9,3,17,11,4,4
0,2,5,1,3,11,6,23
0,0,5,1,11,10,12,28
1,3,9,3,86,12,1,20
0,6,11,3,14,11,2,25
0,4,4,1,25,22,3,6
1,4,5,1,25,13,4,18
1,2,3,1,41,17,2,28
0,5,5,1,33,10,1,5
0,6,7,2,103,19,1,1
0,4,3,1,12,8,4,23
1,4,8,2,19,23,4,3
0,3,7,2,9,16,19,26
0,2,4,1,12,21,13,11
0,4,7,2,58,21,1,13
1,5,6,2,24,16,14,23
0,6,5,1,30,17,3,13
1,3,5,1,29,17,4,17
1,0,9,3,30,7,1,10
1,6,11,3,14,17,11,18
0,3,7,2,15,16,10,5
0,1,7,2,20,13,4,24
0,2,1,0,13,10,2,24
0,5,4,1,23,19,5,21
0,6,6,2,100,7,1,10
0,4,5,1,21,10,2,18
1,3,9,3,45,15,2,13
1,6,4,1,72,9,1,29
0,6,5,1,23,4,1,6
0,0,9,3,50,5,2,24
1,0,11,3,5,12,19,19
0,0,4,1,50,14,1,30
1,6,12,0,17,9,1,30
1,6,10,3,20,11,9,21
1,4,7,2,40,14,2,20
0,4,6,2,33,14,1,22
1,0,11,3,30,11,1,19
1,5,6,2,100,17,1,23
0,5,3,1,20,23,1,17
1,1,11,3,25,14,2,6
1,6,9,3,41,18,2,23
0,2,7,2,7,6,18,25
1,5,9,3,68,14,1,29
0,6,9,3,80,3,1,16
0,0,3,1,2,8,1,26
0,1,10,3,11,16,14,30
0,0,5,1,20,11,2,14
1,4,6,2,10,11,15,15
0,2,12,0,29,8,1,5
1,3,10,3,48,12,1,4
0,1,5,1,21,10,2,15
0,2,5,1,45,14,1,30
1,4,10,3,17,23,3,12
1,3,4,1,12,8,3,19
1,3,11,3,88,13,1,8
0,3,11,3,4,10,15,15
1,1,6,2,12,9,3,12
1,3,8,2,38,8,1,23
1,5,9,3,39,9,2,29
1,6,7,2,69,19,1,15
1,0,7,2,26,18,13,9
0,4,9,3,22,0,1,14
0,4,8,2,8,11,21,17
1,1,10,3,14,11,8,9
0,4,5,1,6,20,11,4
0,3,11,3,7,5,10,8
0,0,7,2,19,12,10,30
0,2,10,3,5,7,25,3
1,0,8,2,85,5,2,20
0,2,2,0,19,19,2,28
0,0,10,3,9,22,2,15
1,0,11,3,7,3,1,19
1,4,5,1,7,4,1,4
1,3,12,0,3,18,15,6
0,2,1,0,11,7,11,10
1,3,7,2,9,19,14,26
1,5,9,3,12,16,20,1
0,5,9,3,7,8,31,22
1,0,6,2,11,21,5,18
0,2,11,3,15,23,2,7
0,3,4,1,2,7,7,12
1,6,3,1,73,17,1,25
1,3,8,2,64,18,1,23
1,0,5,1,16,11,17,28
1,2,5,1,13,12,7,9
1,1,2,0,15,12,1,27
1,1,8,2,56,18,3,7
0,3,5,1,2,19,15,10
1,0,9,3,31,12,1,17
0,6,12,0,26,18,3,2
1,4,5,1,32,13,2,11
1,5,2,0,2,17,2,17
0,1,1,0,12,14,5,23
1,2,3,1,11,20,8,21
1,5,9,3,32,8,3,1
0,0,9,3,9,16,15,17
1,4,1,0,9,17,17,19
0,0,4,1,19,0,1,2
0,2,1,0,29,11,1,24
0,6,12,0,4,15,14,9
1,1,9,3,9,5,1,11
1,0,2,0,53,13,3,19
1,3,7,2,12,20,8,12
0,3,5,1,45,7,1,3
1,5,9,3,10,20,17,15
0,5,6,2,35,15,1,9
1,5,8,2,73,18,2,25
0,6,8,2,26,1,1,26
0,0,7,2,54,9,1,23
1,4,6,2,133,18,2,29
0,3,5,1,2,17,6,24
1,6,11,3,15,9,1,25
0,5,7,2,16,13,8,7
1,4,9,3,13,15,17,14
0,6,7,2,50,18,1,22
0,3,5,1,5,17,64,10
0,5,6,2,13,13,9,23
1,4,5,1,24,8,2,25
0,1,2,0,12,16,5,20
